Time,PowerGenerated,GearboxBearingTemperature,WindSpeed
2020-01-01 15:30:00+00:00,678.2158558,66.38572,6.968331284
2020-01-01 15:40:00+00:00,756.8027363,65.41068644,6.914852368
2020-01-01 15:50:00+00:00,770.1803815,65.6560524,6.696314775
2020-01-01 16:00:00+00:00,829.7764924,67.20407067,6.996999782
2020-01-01 16:10:00+00:00,770.90842,68.26259513,6.665079815
2020-01-01 16:20:00+00:00,836.4382039,69.1052725,6.885916333
2020-01-01 16:30:00+00:00,1062.714887,68.90903313,7.6373197
2020-01-01 16:40:00+00:00,1282.195694,69.367826,8.389194106
2020-01-01 16:50:00+00:00,1132.874863,68.88142625,7.9782314
2020-01-01 17:00:00+00:00,1052.074401,67.8596844,7.88205452
2020-01-01 17:10:00+00:00,1200.10093,67.86699738,8.0560049
2020-01-01 17:20:00+00:00,1423.47542,68.677636,8.703789745
2020-01-01 17:30:00+00:00,1423.667894,69.25065988,8.456543972
2020-01-01 17:40:00+00:00,1225.373579,68.732925,8.481457495
2020-01-01 17:50:00+00:00,1023.405744,67.4046904,7.79787955
2020-01-01 18:00:00+00:00,1023.617255,66.5425675,7.801589079
2020-01-01 18:10:00+00:00,1035.164174,66.297569,7.731246968
2020-01-01 18:20:00+00:00,980.2815205,65.91955562,7.603479715
2020-01-01 18:30:00+00:00,987.4551611,65.4745444,7.224220811
2020-01-01 18:40:00+00:00,1003.478805,66.0090675,7.654257637
2020-01-01 18:50:00+00:00,1128.041923,68.7119344,7.978669645
2020-01-01 19:00:00+00:00,988.323075,69.42424325,7.095427517
2020-01-01 19:10:00+00:00,1084.953267,69.34090875,8.006660556
2020-01-01 19:20:00+00:00,1009.681829,68.15776188,7.646105289
2020-01-01 19:30:00+00:00,834.6185565,65.81124022,7.2681148
2020-01-01 19:40:00+00:00,935.5886458,65.52624556,7.541699684
2020-01-01 19:50:00+00:00,933.7102775,65.8096942,7.10092977
2020-01-01 20:00:00+00:00,980.4747321,68.00553375,7.459826142
2020-01-01 20:10:00+00:00,789.3299494,68.2428324,6.753572078
2020-01-01 20:20:00+00:00,719.722652,67.84684313,6.997754735
2020-01-01 20:30:00+00:00,692.9337884,68.1110214,6.5436577
2020-01-01 20:40:00+00:00,614.1684642,67.7542215,6.427220911
2020-01-01 20:50:00+00:00,994.0754347,69.54246475,7.347878626
2020-01-01 21:00:00+00:00,905.1266547,67.9134677,7.587379675
2020-01-01 21:10:00+00:00,837.2831247,66.5082817,7.274110321
2020-01-01 21:20:00+00:00,652.7359978,65.24843295,6.783410806
2020-01-01 21:30:00+00:00,753.4171222,66.57566106,6.858294306
2020-01-01 21:40:00+00:00,584.2022015,66.7564512,6.286624885
2020-01-01 21:50:00+00:00,651.3305541,66.91449267,6.663582206
2020-01-01 22:00:00+00:00,554.718862,66.74175844,6.202464775
2020-01-01 22:10:00+00:00,486.4548347,66.22787733,6.078968321
2020-01-01 22:20:00+00:00,606.826349,66.463141,6.58742984
2020-01-01 22:30:00+00:00,746.7107917,67.9324605,6.93789425
2020-01-01 22:40:00+00:00,716.4027532,68.50246263,6.730041874
2020-01-01 22:50:00+00:00,757.413468,68.8590005,6.95080476
2020-01-01 23:00:00+00:00,733.453455,68.6960875,7.199444194
2020-01-01 23:10:00+00:00,604.1851225,65.20618278,6.682299825
2020-01-01 23:20:00+00:00,537.5653121,63.83061125,6.045494563
2020-01-01 23:30:00+00:00,574.130805,65.233731,6.152610342
2020-01-01 23:40:00+00:00,431.7379765,64.91205763,5.864909825
2020-01-01 23:50:00+00:00,415.2604089,64.49181,5.635189321
2020-01-02 00:00:00+00:00,441.7323711,64.33497663,6.111620863
2020-01-02 00:10:00+00:00,432.5763825,64.572674,5.906204875
2020-01-02 00:20:00+00:00,352.7934594,63.85220357,5.513681125
2020-01-02 00:30:00+00:00,352.195374,63.65932825,5.812824855
2020-01-02 00:40:00+00:00,384.3677547,63.68110988,5.958620889
2020-01-02 00:50:00+00:00,340.43673,63.1874232,5.7454598
2020-01-02 01:00:00+00:00,430.1192356,63.564327,5.799077639
2020-01-02 01:10:00+00:00,390.72504,63.58618475,5.828468268
2020-01-02 01:20:00+00:00,356.76045,63.35092289,5.80350984
2020-01-02 01:30:00+00:00,289.4600368,62.65584667,5.387194537
2020-01-02 01:40:00+00:00,279.9030561,62.35027433,5.511622033
2020-01-02 01:50:00+00:00,284.2983405,62.24146522,5.18505482
2020-01-02 02:00:00+00:00,241.7389716,61.90675156,5.017805005
2020-01-02 02:10:00+00:00,221.2042678,61.642037,4.779355328
2020-01-02 02:20:00+00:00,122.1067349,60.6739325,4.30611982
2020-01-02 02:30:00+00:00,62.07436547,59.03212357,3.491763011
2020-01-02 02:40:00+00:00,0.273518806,57.7378745,3.054022078
2020-01-02 02:50:00+00:00,-5.370879579,55.583295,2.933089374
2020-01-02 03:00:00+00:00,-5.22427508,54.74541175,3.09783486
2020-01-02 03:10:00+00:00,-5.459173006,54.3125297,3.069577694
2020-01-02 03:20:00+00:00,-5.47584937,54.080516,3.29405485
2020-01-02 03:30:00+00:00,81.71760247,57.16324057,3.840347147
2020-01-02 03:40:00+00:00,119.0509235,57.7101111,3.9605314
2020-01-02 03:50:00+00:00,187.3515135,59.06151218,4.402534805
2020-01-02 04:00:00+00:00,73.11041963,58.27367255,3.580505394
2020-01-02 04:10:00+00:00,52.30521382,57.44594725,3.491294547
2020-01-02 04:20:00+00:00,104.25852,57.4208239,3.857864815
2020-01-02 04:30:00+00:00,118.3152125,57.67480763,3.974673505
2020-01-02 04:40:00+00:00,162.7942989,58.35047814,4.463217518
2020-01-02 04:50:00+00:00,58.32344161,57.4105277,3.463864865
2020-01-02 05:00:00+00:00,18.75855933,56.39804367,3.317127606
2020-01-02 05:10:00+00:00,-4.566502573,54.2673339,3.190079825
2020-01-02 05:20:00+00:00,-4.386794523,53.255684,3.607727633
2020-01-02 05:30:00+00:00,19.03660364,53.2636028,3.57612988
2020-01-02 05:40:00+00:00,72.40234731,56.6436306,3.506919865
2020-01-02 05:50:00+00:00,80.40274226,57.13635588,3.5749315
2020-01-02 06:00:00+00:00,68.42719324,57.19472122,3.6182525
2020-01-02 06:10:00+00:00,46.12894611,56.53497167,3.539836726
2020-01-02 06:20:00+00:00,214.9149535,58.07715038,4.504610268
2020-01-02 06:30:00+00:00,120.8692795,58.3430696,3.976505042
2020-01-02 06:40:00+00:00,87.17157889,57.887254,3.728820911
2020-01-02 06:50:00+00:00,2.2686687,56.40823538,3.120705439
2020-01-02 07:00:00+00:00,-4.958867215,55.688049,3.16004491
2020-01-02 07:10:00+00:00,-8.61610175,54.330848,3.011899872
2020-01-02 07:20:00+00:00,-8.750913825,54.0551396,2.59260984
2020-01-02 07:30:00+00:00,-8.293813511,51.96743388,2.824652463
2020-01-02 07:40:00+00:00,-8.4899381,50.2125313,3.088373537
2020-01-02 07:50:00+00:00,-7.390342925,49.13788087,2.74430987
2020-01-02 08:00:00+00:00,1.914994361,49.39191533,3.499660967
2020-01-02 08:10:00+00:00,128.0306622,54.47662433,3.68733485
2020-01-02 08:20:00+00:00,48.58571774,55.53147088,3.147531411
2020-01-02 08:30:00+00:00,16.59122698,54.6707413,3.607494584
2020-01-02 08:40:00+00:00,-6.202095917,53.79634988,3.502010944
2020-01-02 08:50:00+00:00,42.44168973,53.6445376,3.595654825
2020-01-02 09:00:00+00:00,63.71624495,56.73610275,3.437510332
2020-01-02 09:10:00+00:00,167.7007573,57.88021778,4.10077984
2020-01-02 09:20:00+00:00,-6.594113184,55.39887256,2.717836763
2020-01-02 09:30:00+00:00,-8.150125483,53.0361802,2.559852474
2020-01-02 09:40:00+00:00,-8.81415021,51.4244615,3.377109815
2020-01-02 09:50:00+00:00,-8.791853774,50.45672456,3.132405137
2020-01-02 10:00:00+00:00,-7.350237294,49.59172844,2.761722106
2020-01-02 10:10:00+00:00,-5.65698319,49.52151389,2.306999905
2020-01-02 10:20:00+00:00,-5.767571811,49.55513588,2.683610978
2020-01-02 10:30:00+00:00,-5.972976395,49.5470807,2.89007985
2020-01-02 10:40:00+00:00,-5.968873244,49.63590325,2.842138767
2020-01-02 10:50:00+00:00,-5.783087626,49.61464189,2.523715674
2020-01-02 11:00:00+00:00,-5.764662705,49.62089989,2.737369875
2020-01-02 11:10:00+00:00,-6.097424041,49.60739075,2.771182218
2020-01-02 11:20:00+00:00,-5.665698435,49.6155901,3.156439855
2020-01-02 11:30:00+00:00,-5.732721811,49.65367738,3.220947263
2020-01-02 11:40:00+00:00,-5.814818635,49.7406554,3.279644875
2020-01-02 11:50:00+00:00,87.05815317,51.97756363,3.656933167
2020-01-02 12:00:00+00:00,78.19963795,55.00191744,3.707462921
2020-01-02 12:10:00+00:00,204.3447752,56.64907388,4.533244785
2020-01-02 12:20:00+00:00,466.1159106,60.00518444,5.81022205
2020-01-02 12:30:00+00:00,502.0692774,61.7409,5.998399853
2020-01-02 12:40:00+00:00,561.5128668,63.28791822,6.078641926
2020-01-02 12:50:00+00:00,648.3825972,64.0688405,6.289483968
2020-01-02 13:00:00+00:00,738.83243,66.10531813,6.655515611
2020-01-02 13:10:00+00:00,611.4757415,65.64382813,6.151399845
2020-01-02 13:20:00+00:00,760.3499589,67.21563556,6.502331416
2020-01-02 13:30:00+00:00,630.01527,67.31863986,6.198084011
2020-01-02 13:40:00+00:00,489.21671,66.5084105,5.505794322
2020-01-02 13:50:00+00:00,614.642141,67.119541,6.255154825
2020-01-02 14:00:00+00:00,624.4332837,67.39134425,6.081920842
2020-01-02 14:10:00+00:00,838.6152672,68.981582,6.818377606
2020-01-02 14:20:00+00:00,898.7985728,69.41199425,7.319944156
2020-01-02 14:30:00+00:00,974.0041905,68.3482501,7.159894625
2020-01-02 14:40:00+00:00,778.8093816,66.62396878,6.836915505
2020-01-02 14:50:00+00:00,686.1893316,64.90123467,6.903852416
2020-01-02 15:00:00+00:00,723.7191583,66.59261213,6.475427583
2020-01-02 15:10:00+00:00,744.0533974,67.091294,6.727468242
2020-01-02 15:20:00+00:00,991.6994105,69.71918781,7.293884011
2020-01-02 15:30:00+00:00,968.7924994,68.7297983,7.137868216
2020-01-02 15:40:00+00:00,951.2807015,67.579649,7.24215462
2020-01-02 15:50:00+00:00,773.2256263,65.795337,7.11886491
2020-01-02 16:00:00+00:00,734.1149226,65.88512275,6.422599842
2020-01-02 16:10:00+00:00,643.0345345,66.4023504,6.402329915
2020-01-02 16:20:00+00:00,577.3720511,66.37782989,6.350055306
2020-01-02 16:30:00+00:00,669.5264332,67.20313975,6.546057805
2020-01-02 16:40:00+00:00,670.9347889,67.66478229,6.522099889
2020-01-02 16:50:00+00:00,670.5488639,67.90913978,6.545549961
2020-01-02 17:00:00+00:00,732.5203395,68.6028784,6.36894485
2020-01-02 17:10:00+00:00,848.4346779,69.26747813,7.209878653
2020-01-02 17:20:00+00:00,871.0332611,68.6611455,7.287388622
2020-01-02 17:30:00+00:00,911.4591345,67.19177613,7.25360979
2020-01-02 17:40:00+00:00,868.6961026,66.2178616,7.341868042
2020-01-02 17:50:00+00:00,967.6477383,66.018548,7.268732972
2020-01-02 18:00:00+00:00,1161.50611,66.636567,7.929454595
2020-01-02 18:10:00+00:00,1255.622366,67.30317678,7.989604921
2020-01-02 18:20:00+00:00,1298.8347,67.7965805,7.942866333
2020-01-02 18:30:00+00:00,1226.560407,67.502942,7.97786451
2020-01-02 18:40:00+00:00,1280.4685,67.65442075,8.187227333
2020-01-02 18:50:00+00:00,1211.032958,67.3969684,7.832131268
2020-01-02 19:00:00+00:00,1141.12813,66.8206745,7.37315969
2020-01-02 19:10:00+00:00,1065.673203,66.3663687,7.657321772
2020-01-02 19:20:00+00:00,1173.493847,66.26477371,7.463678653
2020-01-02 19:30:00+00:00,1215.902174,66.5542513,7.650746958
2020-01-02 19:40:00+00:00,1119.558805,66.27616813,7.649725995
2020-01-02 19:50:00+00:00,1006.948503,65.5639061,7.401078668
2020-01-02 20:00:00+00:00,852.2316837,66.51800583,6.914120847
2020-01-02 20:10:00+00:00,730.761961,66.5554881,6.50596482
2020-01-02 20:20:00+00:00,827.4525394,67.28053675,6.844205735
2020-01-02 20:30:00+00:00,713.253677,67.30864178,6.60592493
2020-01-02 20:40:00+00:00,738.4465332,67.61123188,6.823789284
2020-01-02 20:50:00+00:00,722.9189094,67.9421085,6.765877561
2020-01-02 21:00:00+00:00,781.982825,68.58713375,6.834644835
2020-01-02 21:10:00+00:00,763.2253768,68.8452086,6.88031474
2020-01-02 21:20:00+00:00,758.4660935,69.12372071,6.752370347
2020-01-02 21:30:00+00:00,601.528822,68.4462095,6.356889765
2020-01-02 21:40:00+00:00,600.4788463,68.1900875,6.418973521
2020-01-02 21:50:00+00:00,604.058045,68.1933816,6.400766539
2020-01-02 22:00:00+00:00,729.427637,68.92209888,6.94311979
2020-01-02 22:10:00+00:00,659.4649167,69.12505733,6.360166517
2020-01-02 22:20:00+00:00,606.9344444,68.63268237,6.436394283
2020-01-02 22:30:00+00:00,737.3201784,69.33141278,6.909415668
2020-01-02 22:40:00+00:00,661.8075889,69.3379879,6.6244314
2020-01-02 22:50:00+00:00,566.6793495,68.81904286,6.374794579
2020-01-02 23:00:00+00:00,411.8149232,67.4083891,5.637278753
2020-01-02 23:10:00+00:00,437.6013547,66.9625535,6.038557795
2020-01-02 23:20:00+00:00,471.7858095,66.7799904,6.09717982
2020-01-02 23:30:00+00:00,494.1973522,67.12718425,5.942360906
2020-01-02 23:40:00+00:00,511.5073265,67.2282144,6.159834855
2020-01-02 23:50:00+00:00,490.3260079,66.99332363,6.080226095
2020-01-03 00:00:00+00:00,407.289855,66.3881278,5.602010967
2020-01-03 00:10:00+00:00,369.756555,65.57156738,5.773794835
2020-01-03 00:20:00+00:00,456.73886,65.8546268,6.130222078
2020-01-03 00:30:00+00:00,494.7758747,66.16484917,6.3159104
2020-01-03 00:40:00+00:00,436.176425,66.1882285,5.9687548
2020-01-03 00:50:00+00:00,233.2690778,64.617225,4.911866444
2020-01-03 01:00:00+00:00,261.7655532,63.87265078,4.967005047
2020-01-03 01:10:00+00:00,417.9725389,64.3738703,5.958555361
2020-01-03 01:20:00+00:00,259.2211925,63.676765,5.22811482
2020-01-03 01:30:00+00:00,223.63817,63.0756567,4.89869425
2020-01-03 01:40:00+00:00,47.91375093,60.79081175,3.447059815
2020-01-03 01:50:00+00:00,36.78786846,59.42089213,3.399815611
2020-01-03 02:00:00+00:00,53.44839565,58.56076186,3.208111641
2020-01-03 02:10:00+00:00,36.24405831,58.21448356,3.2500798
2020-01-03 02:20:00+00:00,35.87499003,57.5291735,3.214624875
2020-01-03 02:30:00+00:00,10.36618045,56.91070211,3.075184084
2020-01-03 02:40:00+00:00,-5.99413783,55.3577819,3.216024875
2020-01-03 02:50:00+00:00,-5.638193406,54.07538063,3.167888728
2020-01-03 03:00:00+00:00,-5.314359363,53.4510054,2.822578811
2020-01-03 03:10:00+00:00,-5.927645605,53.12118112,2.761704915
2020-01-03 03:20:00+00:00,-5.429417363,52.791447,3.170020916
2020-01-03 03:30:00+00:00,-5.217448463,52.528242,2.809563021
2020-01-03 03:40:00+00:00,-5.933143468,52.3548387,2.921894632
2020-01-03 03:50:00+00:00,-5.403594847,52.06567529,2.896331421
2020-01-03 04:00:00+00:00,-6.324136941,51.804016,3.036564576
2020-01-03 04:10:00+00:00,-6.368840164,51.71639067,2.784271293
2020-01-03 04:20:00+00:00,-5.8793473,51.50835764,2.843031463
2020-01-03 04:30:00+00:00,-6.02978302,52.449558,3.102989845
2020-01-03 04:40:00+00:00,15.64981585,54.76424444,3.033511653
2020-01-03 04:50:00+00:00,11.88662173,54.99459689,3.939868268
2020-01-03 05:00:00+00:00,9.081385011,55.8480027,3.264499884
2020-01-03 05:10:00+00:00,4.036851925,55.9042089,3.338394865
2020-01-03 05:20:00+00:00,37.10911133,56.1355341,3.405233156
2020-01-03 05:30:00+00:00,-5.808734555,56.0607642,2.343349935
2020-01-03 05:40:00+00:00,-5.9572619,54.72969355,3.063086507
2020-01-03 05:50:00+00:00,1.22126576,55.6107213,3.0762749
2020-01-03 06:00:00+00:00,-5.141403422,56.01463875,2.965527628
2020-01-03 06:10:00+00:00,-4.91151883,55.05349578,2.450974835
2020-01-03 06:20:00+00:00,-4.915875371,54.06548563,2.597929265
2020-01-03 06:30:00+00:00,-5.302315937,53.6258925,2.691994595
2020-01-03 06:40:00+00:00,-4.58470676,53.15030037,2.1450649
2020-01-03 06:50:00+00:00,-4.919603922,53.00453456,2.115026216
2020-01-03 07:00:00+00:00,-5.165345614,52.64067467,1.993247497
2020-01-03 07:10:00+00:00,-5.534487306,52.42830756,2.218949894
2020-01-03 07:20:00+00:00,-5.888604289,52.26734078,2.311366572
2020-01-03 07:30:00+00:00,-5.894277911,52.1023328,2.629331511
2020-01-03 07:40:00+00:00,-5.840452558,51.86684943,2.144405132
2020-01-03 07:50:00+00:00,-6.786106663,51.7911346,2.181442005
2020-01-03 08:00:00+00:00,-5.118655405,51.77630957,1.850094935
2020-01-03 08:10:00+00:00,-4.810036833,51.66715033,2.069644367
2020-01-03 08:20:00+00:00,-6.299799258,51.64126889,2.468447232
2020-01-03 08:30:00+00:00,-5.11128941,51.67877578,2.35997991
2020-01-03 08:40:00+00:00,-6.642389165,51.57210578,2.967964553
2020-01-03 08:50:00+00:00,-4.987181928,51.6174748,2.311727656
2020-01-03 09:00:00+00:00,-5.445558655,51.82730313,3.00127489
2020-01-03 09:10:00+00:00,-5.329328921,51.7768147,2.575805137
2020-01-03 09:20:00+00:00,-5.628332445,51.62178387,2.406549875
2020-01-03 09:30:00+00:00,-5.545056395,51.63227314,2.202741984
2020-01-03 09:40:00+00:00,-5.043121911,51.5983765,2.108377667
2020-01-03 09:50:00+00:00,-4.829960475,51.52438263,2.312739895
2020-01-03 10:00:00+00:00,-6.116613684,51.4830362,2.400352521
2020-01-03 10:10:00+00:00,-5.614100867,51.55883725,2.254160994
2020-01-03 10:20:00+00:00,-5.750603184,51.5149263,2.281957768
2020-01-03 10:30:00+00:00,-5.199910047,51.39371378,1.683473642
2020-01-03 10:40:00+00:00,-4.8781266,51.25917278,1.58372215
2020-01-03 10:50:00+00:00,-5.339807326,51.16442767,2.036378847
2020-01-03 11:00:00+00:00,-5.767422535,51.13845775,1.816034895
2020-01-03 11:10:00+00:00,-6.00497126,51.07999986,1.26727998
2020-01-03 12:50:00+00:00,184.992405,56.14720375,4.30229975
2020-01-03 13:00:00+00:00,167.055466,58.2386832,4.400169795
2020-01-03 13:10:00+00:00,171.0524411,58.53951567,4.261599811
2020-01-03 13:20:00+00:00,155.819201,58.9243099,4.42938982
2020-01-03 13:30:00+00:00,191.17315,59.29677967,4.623158612
2020-01-03 13:40:00+00:00,230.692385,59.8847102,4.94930975
2020-01-03 13:50:00+00:00,234.55275,60.27062722,4.92894973
2020-01-03 14:00:00+00:00,248.0479245,60.47306686,4.99601479
2020-01-03 14:10:00+00:00,560.5356839,62.7838081,5.762699828
2020-01-03 14:20:00+00:00,510.8956775,63.61450571,6.043614845
2020-01-03 14:30:00+00:00,1023.299436,66.991285,7.549660744
2020-01-03 14:40:00+00:00,1359.24764,69.8719855,8.326659445
2020-01-03 14:50:00+00:00,1290.269189,69.53354394,8.298743867
2020-01-03 15:00:00+00:00,1356.85147,69.86832644,8.6570592
2020-01-03 15:10:00+00:00,1138.110868,69.35140425,7.864889337
2020-01-03 15:20:00+00:00,976.1665042,68.129431,7.156368316
2020-01-03 15:30:00+00:00,900.2615453,66.94721013,7.307141847
2020-01-03 15:40:00+00:00,771.9903332,65.7568716,7.156857647
2020-01-03 15:50:00+00:00,741.4789244,66.395948,6.701422028
2020-01-03 16:00:00+00:00,653.958821,67.2619871,6.454499865
2020-01-03 16:10:00+00:00,592.90486,66.8338625,6.207835071
2020-01-03 16:20:00+00:00,585.8687926,67.2104591,6.2614683
2020-01-03 16:30:00+00:00,491.7959715,66.90370089,6.00722994
2020-01-03 16:40:00+00:00,384.6803683,66.0062551,5.671249861
2020-01-03 16:50:00+00:00,411.6057047,65.87484818,5.836520889
2020-01-03 17:00:00+00:00,517.6180605,66.4824316,6.01970476
2020-01-03 17:10:00+00:00,530.1198828,67.1090819,6.176455422
2020-01-03 17:20:00+00:00,636.8322611,67.83544867,6.564855367
2020-01-03 17:30:00+00:00,610.3173567,68.25256422,6.341699717
2020-01-03 17:40:00+00:00,527.6783495,67.93708125,6.088699821
2020-01-03 17:50:00+00:00,498.2962435,67.6227006,5.883482253
2020-01-03 18:00:00+00:00,490.8450005,67.61722365,5.986473574
2020-01-03 18:10:00+00:00,477.3955975,67.39875435,6.1371399
2020-01-03 18:20:00+00:00,479.4982784,67.53053988,5.864031405
2020-01-03 18:30:00+00:00,326.46067,66.42492844,5.425027533
2020-01-03 18:40:00+00:00,301.5080455,65.70528389,5.340534855
2020-01-03 18:50:00+00:00,306.09687,65.2489539,5.201847216
2020-01-03 19:00:00+00:00,355.47516,65.34732375,5.50725982
2020-01-03 19:10:00+00:00,359.9439528,65.222605,5.610699863
2020-01-03 19:20:00+00:00,311.0764342,64.86439813,5.230731337
2020-01-03 19:30:00+00:00,376.6827885,64.892267,5.17257975
2020-01-03 19:40:00+00:00,350.8667328,64.80954714,5.269399839
2020-01-03 19:50:00+00:00,304.5084645,64.297887,5.28845983
